4949.99998250813,3064.41027639875,460.748350008946
50.0000174918696,1935.58972360125,4539.25164999105
6358.87529678549,6142.45429731539,5951.89533776057
6350.26193484858,6136.80745978937,5950.69753579669
6340.24722938723,6130.99132100657,5950.54027548196
6328.86105960618,6125.11232886633,5951.60745871303
6316.12685718924,6119.26959520748,5954.08610249407
6302.07176427983,6113.5652451088,5958.18028373198
6286.72667631298,6108.12635338507,5964.11263994048
6270.12649077472,6103.07567139081,5972.12324863269
6252.31050304392,6098.55243071464,5982.48146708597
6233.32189241239,6094.70821275861,5995.47261957178
6213.20915754373,6091.70805189094,6011.4082682252
6192.0216277748,6089.73069792663,6030.62440443284
6169.8180143603,6088.97057977558,6053.48026492737
6146.65716083029,6089.63768103384,6080.35995815232
6122.60332436269,6091.95880187714,6111.66633276695
6097.71959618223,6096.17489295971,6147.81571436874
6072.06860681362,6102.54271736296,6189.23831806057
6045.7113832068,6111.33489024116,6236.35861237087
4949.99999300362,3064.40723920604,460.740792163532
50.0000069963753,1935.59276079396,4539.25920783647
3179.43764839275,3071.22714865769,2975.94766888029
3175.13096742429,3068.40372989469,2975.34876789835
3170.12361469362,3065.49566050328,2975.27013774098
3164.43052980309,3062.55616443316,2975.80372935652
3158.06342859462,3059.63479760374,2977.04305124704
3151.03588213992,3056.7826225544,2979.09014186599
3143.36333815649,3054.06317669254,2982.05631997024
3135.06324538736,3051.53783569541,2986.06162431635
3126.15525152196,3049.27621535732,2991.24073354298
3116.6609462062,3047.3541063793,2997.73630978589
3106.60457877186,3045.85402594547,3005.7041341126
3096.0108138874,3044.86534896331,3015.31220221642
3084.90900718015,3044.48528988779,3026.74013246368
3073.32858041515,3044.81884051692,3040.17997907616
3061.30166218134,3045.97940093857,3055.83316638347
3048.85979809111,3048.08744647985,3073.90785718437
3036.03430340681,3051.27135868148,3094.61915903028
3022.8556916034,3055.66744512058,3118.17930618544
4949.99998771204,3064.4143345464,50.0000000018186
50.0000122879555,1935.5856654536,4949.99999999818
2058.74689874922,1535.61357432885,1009.11438391237
2024.14965171093,1534.20186494734,1042.5049104138
1989.0779426973,1532.74783025164,1076.16465698168
1953.54710178381,1531.27808221658,1110.13898200079
1917.57020942235,1529.81739880187,1144.47552140256
1881.16137031337,1528.3913112772,1179.22629750048
1844.33569205103,1527.03158834627,1214.44797014406
1807.10932048763,1525.7689178477,1250.20168667437
1769.49953217903,1524.63810767866,1286.5550372097
1731.52452990171,1523.67705318965,1323.57963511874
1693.20396574104,1522.92701297274,1361.35270489067
1654.55700833163,1522.43267448166,1399.95642931864
1615.6057939732,1522.24264494389,1439.47717072213
1576.3719425588,1522.40942025846,1480.00568588629
1536.87838649823,1522.98970046929,1521.63417120585
1497.14739969308,1524.04372323993,1564.4548000084
1457.20089305799,1525.63567934074,1608.55904081513
1417.0599876625,1527.83372256029,1654.0311176734
