4949.99999906583,4949.99999906583,4949.99999906583
50.0000009341693,50.0000009341693,50.0000009341693
8146.09247945269,8146.09247945269,8146.09247945269
8113.83037764057,8113.83037764057,8113.83037764057
8080.06880716472,8080.06880716472,8080.06880716472
8044.72381767768,8044.72381767768,8044.72381767768
8007.66923995279,8007.66923995279,8007.66923995279
7968.76635983262,7968.76635983262,7968.76635983262
7927.86038268566,7927.86038268566,7927.86038268566
7884.77272234736,7884.77272234736,7884.77272234736
7839.32009114473,7839.32009114473,7839.32009114473
7791.27699523594,7791.27699523594,7791.27699523594
7740.39449598201,7740.39449598201,7740.39449598201
7686.38920643842,7686.38920643842,7686.38920643842
7628.93689932238,7628.93689932238,7628.93689932238
7567.66200544732,7567.66200544732,7567.66200544732
7502.13708820676,7502.13708820676,7502.13708820676
7431.85403392094,7431.85403392094,7431.85403392094
7356.22224796331,7356.22224796331,7356.22224796331
7274.53744714604,7274.53744714604,7274.53744714604
4949.99999813166,4949.99999813166,4949.99999813166
50.0000018683386,50.0000018683386,50.0000018683386
4073.04623972635,4073.04623972635,4073.04623972635
4056.91518882028,4056.91518882028,4056.91518882028
4040.03440358236,4040.03440358236,4040.03440358236
4022.36190883884,4022.36190883884,4022.36190883884
4003.8346199764,4003.8346199764,4003.8346199764
3984.38317991631,3984.38317991631,3984.38317991631
3963.93019134283,3963.93019134283,3963.93019134283
3942.38636117368,3942.38636117368,3942.38636117368
3919.66004557237,3919.66004557237,3919.66004557237
3895.63849761797,3895.63849761797,3895.63849761797
3870.197247991,3870.197247991,3870.197247991
3843.19460321921,3843.19460321921,3843.19460321921
3814.46844966119,3814.46844966119,3814.46844966119
3783.83100272366,3783.83100272366,3783.83100272366
3751.06854410338,3751.06854410338,3751.06854410338
3715.92701696047,3715.92701696047,3715.92701696047
3678.11112398165,3678.11112398165,3678.11112398165
3637.26872357302,3637.26872357302,3637.26872357302
4949.99999925275,4949.99999925275,4949.99999925275
50.0000007472536,50.0000007472536,50.0000007472536
2036.52311986317,2036.52311986317,2036.52311986317
2028.45759441014,2028.45759441014,2028.45759441014
2020.01720179118,2020.01720179118,2020.01720179118
2011.18095441942,2011.18095441942,2011.18095441942
2001.9173099882,2001.9173099882,2001.9173099882
1992.19158995815,1992.19158995815,1992.19158995815
1981.96509567141,1981.96509567141,1981.96509567141
1971.19318058684,1971.19318058684,1971.19318058684
1959.83002278618,1959.83002278618,1959.83002278618
1947.81924880899,1947.81924880899,1947.81924880899
1935.0986239955,1935.0986239955,1935.0986239955
1921.59730160961,1921.59730160961,1921.59730160961
1907.23422483059,1907.23422483059,1907.23422483059
1891.91550136183,1891.91550136183,1891.91550136183
1875.53427205169,1875.53427205169,1875.53427205169
1857.96350848023,1857.96350848023,1857.96350848023
1839.05556199083,1839.05556199083,1839.05556199083
1818.63436178651,1818.63436178651,1818.63436178651
