1,1.09090909090909,1.18181818181818,1.27272727272727,1.36363636363636,1.45454545454545,1.54545454545455,1.63636363636364,1.72727272727273,1.81818181818182,1.90909090909091,2,2.09090909090909,2.18181818181818,2.27272727272727,2.36363636363636,2.45454545454545,2.54545454545455,2.63636363636364,2.72727272727273,2.81818181818182,2.90909090909091,3,3.09090909090909,3.18181818181818,3.27272727272727,3.36363636363636,3.45454545454545,3.54545454545455,3.63636363636364,3.72727272727273,3.81818181818182,3.90909090909091,4,4.09090909090909,4.18181818181818,4.27272727272727,4.36363636363636,4.45454545454546,4.54545454545454,4.63636363636364,4.72727272727273,4.81818181818182,4.90909090909091,5,5.09090909090909,5.18181818181818,5.27272727272727,5.36363636363636,5.45454545454545,5.54545454545455,5.63636363636364,5.72727272727273,5.81818181818182,5.90909090909091,6,6.09090909090909,6.18181818181818,6.27272727272727,6.36363636363636,6.45454545454545,6.54545454545455,6.63636363636364,6.72727272727273,6.81818181818182,6.90909090909091,7,7.09090909090909,7.18181818181818,7.27272727272727,7.36363636363636,7.45454545454545,7.54545454545455,7.63636363636364,7.72727272727273,7.81818181818182,7.90909090909091,8,8.09090909090909,8.18181818181818,8.27272727272727,8.36363636363636,8.45454545454545,8.54545454545455,8.63636363636364,8.72727272727273,8.81818181818182,8.90909090909091,9,9.09090909090909,9.18181818181818,9.27272727272727,9.36363636363636,9.45454545454546,9.54545454545454,9.63636363636364,9.72727272727273,9.81818181818182,9.90909090909091,10
4949.99999974301,4623.71659975072,4185.54269561218,3857.46937753351,3597.04782135495,3385.19097238919,3214.09450933871,3074.60948023506,2975.85702397866,2884.47546066982,2810.38463951067,2757.3394000487,2708.25579441848,2672.84020682143,2640.86346773626,2617.02903866325,2595.73747577781,2578.09757477339,2564.6924197576,2553.16446052621,2546.77929814713,2533.07907913597,2530.57907891704,2514.44936825022,2523.65453064145,2518.05471062458,2517.34244514268,2514.30592262535,2514.50613242392,2509.82642774528,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,4949.01,2500,2500,2500,2500,2500,2500,2500,4949.01,154.379764595307
50.0000002569923,376.283400249283,814.457304387824,1142.53062246649,1402.95217864505,1614.80902761081,1785.90549066129,1925.39051976494,2024.14297602134,2115.52453933018,2189.61536048933,2242.6605999513,2291.74420558152,2327.15979317857,2359.13653226374,2382.97096133675,2404.26252422219,2421.90242522661,2435.3075802424,2446.83553947379,2453.22070185287,2466.92092086403,2469.42092108296,2485.55063174978,2476.34546935855,2481.94528937542,2482.65755485732,2485.69407737465,2485.49386757608,2490.17357225472,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,50.9899999999998,2500,2500,2500,2500,2500,2500,2500,50.9899999999998,4845.62023540469
9228.80559420538,9400.39683729675,9529.22770859867,9627.44158113244,9703.30816800971,9762.50955017054,9809.09824462282,9846.02619457801,9875.45589001483,9899.02591875165,9917.97914826219,9933.26370754627,9945.62793471875,9955.6514874927,9963.7923719765,9970.41638211385,9975.81150071183,9980.21179619669,9983.80355479668,9986.73835456758,9989.13738763876,9991.10015554125,9992.70628610071,9994.02153145288,9995.09862106821,9995.98135986424,9996.70442962669,9997.29732220891,9997.78318269548,9998.18172409946,9998.50841443586,9998.77639563398,9998.99616606511,9999.17638084875,9999.32430332343,9999.44560091492,9999.5450850499,9999.62675602387,9999.69375207806,9999.74869766578,9999.79377053025,9999.83078131273,9999.86115648265,9999.88606531693,9999.90649720751,9999.92325973134,9999.93702501122,9999.94833698876,9999.9576058951,9999.96520553923,9999.97144764747,9999.97657655931,9999.98077835884,9999.98422357406,9999.98705431619,9999.98937962826,9999.99128443495,9999.9928462944,9999.99413054351,9999.99518458291,9999.99604833365,9999.99675654904,9999.99733883514,9999.99781664117,9999.99820824462,9999.99852931981,9999.99879349671,9999.99901008982,9999.9991876363,9999.99933341764,9999.99945307008,9999.99955124489,9999.99963173552,9999.99969786881,9999.99975270398,9999.9997965908,9999.99983309043,9999.99986323954,9999.99988820314,9999.99990781396,9999.99992438119,9999.99993799832,9999.99994927604,9999.99995857838,9999.99996678939,9999.99997192496,9999.99997699566,9999.99998117399,9999.99998467597,9999.99998771899,9999.99999030777,9999.99999155815,9999.99999307991,9999.99999433388,9999.99999538497,9999.99999627855,9999.99999708293,9999.99999789028,9999.99999808902,9999.99999842653
9257.38984594586,9417.23364944449,9538.29632646441,9632.4394234377,9706.08364244294,9764.04780521353,9809.95163955528,9846.498948182,9875.7287205698,9899.17802432097,9918.06389508898,9933.31282295686,9945.65541404043,9955.66744586412,9963.80139372585,9970.42163360589,9975.814487188,9980.21349905729,9983.80454122428,9986.73891817106,9989.13773935918,9991.10032460378,9992.7064009501,9994.02156586917,9995.09866575695,9995.98138362022,9996.70444704754,9997.29733181342,9997.78319057458,9998.18172757309,9998.50841443586,9998.77639563398,9998.99616606511,9999.17638084875,9999.32430332343,9999.44560091492,9999.5450850499,9999.62675602387,9999.69375207806,9999.74869766578,9999.79377053025,9999.83078131273,9999.86115648265,9999.88606531693,9999.90649720751,9999.92325973134,9999.93702501122,9999.94833698876,9999.9576058951,9999.96520553923,9999.97144764747,9999.97657655931,9999.98077835884,9999.98422357406,9999.98705431619,9999.98937962826,9999.99128443495,9999.9928462944,9999.99413054351,9999.99518458291,9999.99604833365,9999.99675654904,9999.99733883514,9999.99781664117,9999.99820824462,9999.99852931981,9999.99879349671,9999.99901008982,9999.9991876363,9999.99933341764,9999.99945307008,9999.99955124489,9999.99963173552,9999.99969786881,9999.99975270398,9999.9997965908,9999.99983309043,9999.99986323954,9999.99988820314,9999.99990781396,9999.99992438119,9999.99993799832,9999.99994927604,9999.99995857838,9999.99996678939,9999.99997192496,9999.99997699566,9999.99998117399,9999.99998467597,9999.99998771899,9999.99999072696,9999.99999155815,9999.99999307991,9999.99999433388,9999.99999538497,9999.99999627855,9999.99999708293,9999.99999789028,9999.99999846408,9999.99999846642
9236.73821790389,9404.66378038327,9531.52265306764,9628.70640231296,9704.01364009028,9762.89802790675,9809.31222536828,9846.14407395647,9875.5247888621,9899.06398643433,9918.00017071262,9933.27603469937,9945.63478105342,9955.65549562814,9963.79463021586,9970.41770092377,9975.81224878861,9980.21222825189,9983.8038047923,9986.73849631392,9989.13747276573,9991.10020110604,9992.70631573147,9994.0215434161,9995.09863150851,9995.98136589651,9996.70443378737,9997.29732440755,9997.78318437907,9998.18172496676,9998.50841443586,9998.77639563398,9998.99616606511,9999.17638084875,9999.32430332343,9999.44560091492,9999.5450850499,9999.62675602387,9999.69375207806,9999.74869766578,9999.79377053025,9999.83078131273,9999.86115648265,9999.88606531693,9999.90649720751,9999.92325973134,9999.93702501122,9999.94833698876,9999.9576058951,9999.96520553923,9999.97144764747,9999.97657655931,9999.98077835884,9999.98422357406,9999.98705431619,9999.98937962826,9999.99128443495,9999.9928462944,9999.99413054351,9999.99518458291,9999.99604833365,9999.99675654904,9999.99733883514,9999.99781664117,9999.99820824462,9999.99852931981,9999.99879349671,9999.99901008982,9999.9991876363,9999.99933341764,9999.99945307008,9999.99955124489,9999.99963173552,9999.99969786881,9999.99975270398,9999.9997965908,9999.99983309043,9999.99986323954,9999.99988820314,9999.99990781396,9999.99992438119,9999.99993799832,9999.99994927604,9999.99995857838,9999.99996678939,9999.99997192496,9999.99997699566,9999.99998117399,9999.99998467597,9999.99998771899,9999.99999035313,9999.99999155815,9999.99999307991,9999.99999433388,9999.99999538497,9999.99999627855,9999.99999708293,9999.99999789028,9999.99999865369,9999.99999976828
4949.99998985439,4623.72014351331,4185.6246942379,3857.13496921092,3597.15761369057,3385.26695563635,3213.97715476526,3074.77527870754,2976.05534622197,2884.4605926873,2810.06103407612,2757.06383218287,2708.26026723958,2672.33300304759,2641.35162685468,2616.37695094719,2595.29842693787,2578.78400487307,2565.4110343648,2543.86454979656,2545.58240131483,2524.03797517337,2530.87064086605,2524.18548765274,2522.48231805519,2520.20129575393,2513.33893927371,2509.33211367827,2517.07094728646,2503.42867994689,2500,2500,2500,2500,2500,2500,2500,2495.2373083208,2500,2500,2524.82141565282,2480.0996213061,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,4949.01,2500,2500,2500,2500,2500,2500,2500,4949.01,70.8286286439072
50.000010145608,376.279856486693,814.375305762101,1142.86503078908,1402.84238630943,1614.73304436365,1786.02284523474,1925.22472129246,2023.94465377803,2115.5394073127,2189.93896592388,2242.93616781713,2291.73973276042,2327.66699695241,2358.64837314532,2383.62304905281,2404.70157306213,2421.21599512693,2434.5889656352,2456.13545020344,2454.41759868517,2475.96202482663,2469.12935913395,2475.81451234726,2477.51768194481,2479.79870424607,2486.66106072629,2490.66788632173,2482.92905271354,2496.57132005311,2500,2500,2500,2500,2500,2500,2500,2504.7626916792,2500,2500,2475.17858434718,2519.9003786939,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,50.9899999999998,2500,2500,2500,2500,2500,2500,2500,50.9899999999998,4929.17137135609
4614.40279749241,4700.19841864805,4764.61385429629,4813.72079062096,4851.65408400681,4881.25477508377,4904.54912231154,4923.01309727809,4937.72794501671,4949.51295937604,4958.9895741311,4966.63185378579,4972.81396735936,4977.82574377895,4981.89618599686,4985.20819107366,4987.90575036146,4990.10589807025,4991.9017773874,4993.36917958374,4994.56869376528,4995.5500801588,4996.35314304404,4997.01076465412,4997.54931051244,4997.99067996236,4998.35221488967,4998.64866119141,4998.8915914336,4999.0908622333,4999.25420721793,4999.38819781699,4999.49808303255,4999.58819042437,4999.66215166172,4999.72280045746,4999.77254252495,4999.81337784634,4999.84687603903,4999.87434883289,4999.89688492562,4999.91538972929,4999.93057824132,4999.94303265847,4999.95324860376,4999.96162986567,4999.96851250561,4999.97416849438,4999.97880294755,4999.98260276962,4999.98572382374,4999.98828827966,4999.99038917942,4999.99211178703,4999.99352715809,4999.99468981413,4999.99564221747,4999.9964231472,4999.99706527176,4999.99759229145,4999.99802416683,4999.99837827452,4999.99866941757,4999.99890832058,4999.99910412231,4999.9992646599,4999.99939674835,4999.99950504491,4999.99959381815,4999.99966670882,4999.99972653504,4999.99977562244,4999.99981586776,4999.9998489344,4999.99987635199,4999.9998982954,4999.99991654522,4999.99993161977,4999.99994410157,4999.99995390698,4999.9999621906,4999.99996899916,4999.99997463802,4999.99997928919,4999.99998339469,4999.99998596248,4999.99998849783,4999.999990587,4999.99999233799,4999.9999938595,4999.99999515389,4999.99999577908,4999.99999653996,4999.99999716694,4999.99999769249,4999.99999813928,4999.99999854147,4999.99999894514,4999.99999904451,4999.99999922328
4628.69492335479,4708.61683873668,4769.14838181483,4816.21910088258,4853.04195885836,4882.02396818325,4904.975749859,4923.24954210488,4937.86441701671,4949.5890092229,4959.03190338002,4966.6563852179,4972.82770731527,4977.8336995609,4981.9007125024,4985.21080220914,4987.90723675868,4990.10675697384,4991.90227606507,4993.36941206342,4994.56886515439,4995.55014135136,4996.35320100839,4997.01079345635,4997.54933174955,4997.99069325254,4998.35222158929,4998.64866432405,4998.8915960697,4999.09086283932,4999.25420721793,4999.38819781699,4999.49808303255,4999.58819042437,4999.66215166172,4999.72280045746,4999.77254252495,4999.81337822307,4999.84687603903,4999.87434883289,4999.89688641035,4999.91539191554,4999.93057824132,4999.94303265847,4999.95324860376,4999.96162986567,4999.96851250561,4999.97416849438,4999.97880294755,4999.98260276962,4999.98572382374,4999.98828827966,4999.99038917942,4999.99211178703,4999.99352715809,4999.99468981413,4999.99564221747,4999.9964231472,4999.99706527176,4999.99759229145,4999.99802416683,4999.99837827452,4999.99866941757,4999.99890832058,4999.99910412231,4999.9992646599,4999.99939674835,4999.99950504491,4999.99959381815,4999.99966670882,4999.99972653504,4999.99977562244,4999.99981586776,4999.9998489344,4999.99987635199,4999.9998982954,4999.99991654522,4999.99993161977,4999.99994410157,4999.99995390698,4999.9999621906,4999.99996899916,4999.99997463802,4999.99997928919,4999.99998339469,4999.99998596248,4999.99998849783,4999.999990587,4999.99999233799,4999.9999938595,4999.99999536348,4999.99999577908,4999.99999653996,4999.99999716694,4999.99999769249,4999.99999813928,4999.99999854147,4999.99999894514,4999.99999923204,4999.99999925175
