4949.99999969812,4949.99999493589,50.0000000002198
50.0000003018804,50.0000050641083,4949.99999999978
9748.50053104548,8987.92637604766,9594.45661397311
9741.18310039027,8977.83421069434,9599.3174023906
9733.80894871068,8968.07087588765,9604.37947678789
9726.40110600499,8958.68782721158,9609.67438286691
9718.96507758264,8949.64548120969,9615.19109990117
9711.50813800361,8941.05366959558,9620.91938317447
9704.03450026967,8932.87827217979,9626.84871212727
9696.54063274613,8925.13074100921,9632.96895355195
9689.03981000002,8917.82196332295,9639.26875198793
9681.54587386565,8910.96282648574,9645.73635172643
9674.05545026508,8904.56492483269,9652.36137869238
9666.56613590665,8898.64030737085,9659.13496951756
9659.11056277283,8893.23311517221,9666.04415092088
9651.69328039336,8888.27515479534,9673.07784943162
9644.32096260407,8883.82679998283,9680.22537106867
9637.00127915817,8879.89759102984,9687.47219658592
9629.74245612905,8876.49812676372,9694.77982763754
9622.55319898651,8873.63982735498,9702.1668881288
4949.99999960117,4949.9999957205,4949.99999923506
50.0000003988334,50.0000042795018,50.0000007649351
3089.25210941356,2942.77221287998,3063.65924470411
3083.65989832192,2926.97266507544,3057.98240839853
3077.8224257994,2911.05583644234,3052.47440896841
3071.74562016015,2895.05243244972,3047.15665472716
3065.43086579777,2878.96004239874,3042.03690399974
3058.88047045754,2862.82930368482,3037.12274845524
3052.09622378581,2846.65950763289,3032.42128308999
3045.07794492395,2830.46645282467,3027.93928791388
3037.83085082718,2814.26590006005,3023.68271862727
3030.3608112358,2798.07375895689,3019.65692919618
3022.66883119286,2781.90631117484,3015.8672016005
3014.75651578328,2765.78014339239,3012.31878367259
3006.63688645601,2749.72131164869,3009.01510762322
2998.31467924168,2733.7231144177,3005.95964110718
2989.79569653768,2717.8171848463,3003.15540287273
2981.08647589655,2702.02010977624,3000.60361199451
2972.19416431829,2686.34904226502,2998.29727554908
2963.12650384236,2670.82162355431,2996.24689691764
4949.99999920214,4949.9999893037,4949.99996210956
50.0000007978624,50.0000106962971,50.0000378904369
1544.62605470678,1471.38610643999,1531.82962235206
1541.82994916096,1463.48633253772,1528.99120419926
1538.9112128997,1455.52791822117,1526.23720448421
1535.87281008007,1447.52621622486,1523.57832736358
1532.71543289888,1439.48002119937,1521.01845199987
1529.44023522877,1431.41465184241,1518.56137422762
1526.0481118929,1423.32975381645,1516.21064154499
1522.53897246197,1415.23322641233,1513.96964395694
1518.91542541359,1407.13295003002,1511.84135931363
1515.1804056179,1399.03687947844,1509.82846459809
1511.33441559643,1390.95315558742,1507.93360080025
1507.37825789164,1382.89007169619,1506.1593918363
1503.31844322801,1374.86065582435,1504.50755381161
1499.15733962084,1366.86155720885,1502.97982055359
1494.89784826884,1358.90859242315,1501.57770143636
1490.54323794828,1351.01005488812,1500.30180599725
1486.09708215915,1343.17452113251,1499.14863777454
1481.56325192118,1335.41081177716,1498.12344845882
